job_key,job_id,category,category_clean,job_title,skill_count,description_word_count,is_true_data_science_role,data_role_family,classification_reason,seniority_level,is_internship_role,student_job_match_score
JOB_3887485850,3887485850,HR,Hr,Human Resources Manager,16,175,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3900944058,3900944058,HR,Hr,Human Resource Specialist,15,646,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3904726452,3904726452,HR,Hr,"Sr. Manager, Human Resources Business Partner (HRBP)",20,820,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3891805744,3891805744,HR,Hr,Human Resources Administrator,20,444,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3900077027,3900077027,HR,Hr,Human Resources Manager,18,132,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3902862891,3902862891,HR,Hr,Human Resources Generalist,21,451,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3904923034,3904923034,HR,Hr,Human Resources Manager,16,164,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3901367788,3901367788,HR,Hr,Human Resources Coordinator,14,333,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3895540768,3895540768,HR,Hr,Human Resource Generalist,27,743,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3898160952,3898160952,HR,Hr,Human Resources Manager,23,429,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3901348324,3901348324,HR,Hr,Senior Director Human Resources,26,772,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3904574976,3904574976,HR,Hr,Human Resources Business Partner,21,736,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3905878233,3905878233,HR,Hr,Human Resources Business Partner,17,404,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3901963384,3901963384,HR,Hr,"Human Resource Business Partner, Mansfield",24,808,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3904085727,3904085727,HR,Hr,"Associate Partner, Human Resources , NASC",16,572,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Entry / Junior,No,0.0
JOB_3903453711,3903453711,HR,Hr,Human Resources Manager,26,621,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3906251112,3906251112,HR,Hr,"Director, Human Resources",41,1319,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3903813606,3903813606,HR,Hr,Human Resources Specialist,14,153,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3901967275,3901967275,HR,Hr,Human Resources Project Manager,17,213,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3898162673,3898162673,HR,Hr,Human Resources Manager,19,409,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3906222901,3906222901,HR,Hr,"Senior Analyst, Human Resources Technology",16,813,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3895801271,3895801271,HR,Hr,Human Resources Generalist,24,978,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3902933509,3902933509,HR,Hr,Plant Human Resources Manager,21,215,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3905217845,3905217845,HR,Hr,Human Resources Manager,19,163,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3890896173,3890896173,HR,Hr,Human Resources Coordinator,23,255,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3902875974,3902875974,HR,Hr,Director of Human Resources,32,1120,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3887107156,3887107156,HR,Hr,Human Resource Administrator,15,262,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3884819780,3884819780,HR,Hr,VP Human Resources-PST Segment,17,619,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3901167325,3901167325,HR,Hr,Human Resources Specialist,14,189,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3905878349,3905878349,HR,Hr,Human Resources Business Partner,26,688,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3904986478,3904986478,HR,Hr,Human Resources Generalist,12,299,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3905863460,3905863460,HR,Hr,Talent Acquisition Specialist (Human Resources Coordinator II),20,564,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3905871298,3905871298,HR,Hr,Human Resources Manager,15,261,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3905247322,3905247322,HR,Hr,Human Resources Information System Specialist,22,144,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3903445892,3903445892,HR,Hr,Mid-Level Human Resource Support,12,491,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3905849388,3905849388,HR,Hr,Vice President Human Resources,15,626,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3903846584,3903846584,HR,Hr,Human Resource Adminstrator,13,421,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3894586785,3894586785,HR,Hr,Human Resources Specialist,19,924,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3891808187,3891808187,HR,Hr,"Senior Human Resources Representative,",18,781,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3902315334,3902315334,HR,Hr,Human Resources Generalist,12,121,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3894925340,3894925340,HR,Hr,Human Resource Manager,16,437,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3902953786,3902953786,HR,Hr,Human Resources Generalist,10,98,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3904973138,3904973138,HR,Hr,Human Resources Manager,15,162,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3889702368,3889702368,HR,Hr,Human Resource Coordinator,15,208,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3901981049,3901981049,HR,Hr,Human Resources Business Partner III International,22,493,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3903867896,3903867896,HR,Hr,"Data Engineer - Enterprise Data and Analytics, Human Resources Stream",16,923,Yes,Data Engineering,Strong title match,Mid / Not Specified,No,18.58
JOB_3904001514,3904001514,INFORMATION-TECHNOLOGY,Information Technology,Information Technology Project Manager,20,489,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3902828915,3902828915,INFORMATION-TECHNOLOGY,Information Technology,Information Technology Security Analyst,15,174,No,Not Data Science,Not enough evidence: advanced data skill score = 1,Mid / Not Specified,No,0.0
JOB_3902759048,3902759048,INFORMATION-TECHNOLOGY,Information Technology,"Application Analyst I, Day Shift, Information Technology",15,779,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3902843719,3902843719,INFORMATION-TECHNOLOGY,Information Technology,Information Technology Specialist,11,170,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3905849817,3905849817,INFORMATION-TECHNOLOGY,Information Technology,Information Technology Support Technician,23,400,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3889718108,3889718108,INFORMATION-TECHNOLOGY,Information Technology,Information Technology Support Specialist,18,451,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3902329403,3902329403,INFORMATION-TECHNOLOGY,Information Technology,Information Technology Support Engineer,13,448,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3904403623,3904403623,INFORMATION-TECHNOLOGY,Information Technology,Information Technology Support Specialist,19,482,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3894285424,3894285424,INFORMATION-TECHNOLOGY,Information Technology,ServiceNow - Information Technology Manager,30,1055,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3901351878,3901351878,INFORMATION-TECHNOLOGY,Information Technology,Information Technology Support Specialist,20,372,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3902913489,3902913489,INFORMATION-TECHNOLOGY,Information Technology,Information Technology Infrastructure Engineer,33,458,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3898167090,3898167090,INFORMATION-TECHNOLOGY,Information Technology,Information Technology Support Specialist,25,334,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3886447150,3886447150,INFORMATION-TECHNOLOGY,Information Technology,"Director, Information Technology",41,909,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3904383649,3904383649,INFORMATION-TECHNOLOGY,Information Technology,Analyst II - Information Technology,22,386,No,Not Data Science,Not enough evidence: advanced data skill score = 2,Mid / Not Specified,No,0.0
JOB_3900980589,3900980589,INFORMATION-TECHNOLOGY,Information Technology,Entry-level Information Technology (IT) Role,11,232,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Entry / Junior,No,0.0
JOB_3891069921,3891069921,INFORMATION-TECHNOLOGY,Information Technology,"Senior Project Manager, Information Technology PMO",27,816,No,Not Data Science,Not enough evidence: advanced data skill score = 1,Senior / Management,No,0.0
JOB_3901628270,3901628270,INFORMATION-TECHNOLOGY,Information Technology,Information Technology Technician,14,205,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3900077466,3900077466,INFORMATION-TECHNOLOGY,Information Technology,Information Technology Support Technician,23,566,No,Not Data Science,Not enough evidence: advanced data skill score = 2,Mid / Not Specified,No,0.0
JOB_3900964493,3900964493,INFORMATION-TECHNOLOGY,Information Technology,Information Technology Technician,10,198,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3901938160,3901938160,INFORMATION-TECHNOLOGY,Information Technology,Information Technology Auditor,21,99,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3891014898,3891014898,INFORMATION-TECHNOLOGY,Information Technology,Information Technology Help Desk,10,194,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3901346547,3901346547,INFORMATION-TECHNOLOGY,Information Technology,Information Technology System Analyst,22,478,No,Not Data Science,Not enough evidence: advanced data skill score = 1,Mid / Not Specified,No,0.0
JOB_3901351909,3901351909,INFORMATION-TECHNOLOGY,Information Technology,Information Technology Assistant,17,246,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3903442852,3903442852,INFORMATION-TECHNOLOGY,Information Technology,Senior Information Technology Application Analyst,27,773,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3898167161,3898167161,INFORMATION-TECHNOLOGY,Information Technology,Director of Information Technology,16,118,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3902357305,3902357305,INFORMATION-TECHNOLOGY,Information Technology,Information Technology Project Manager,20,100,No,Not Data Science,Not enough evidence: advanced data skill score = 1,Senior / Management,No,0.0
JOB_3901662645,3901662645,INFORMATION-TECHNOLOGY,Information Technology,Senior Information Technology Auditor,25,405,No,Not Data Science,Not enough evidence: advanced data skill score = 1,Senior / Management,No,0.0
JOB_3901945176,3901945176,INFORMATION-TECHNOLOGY,Information Technology,Senior Information Technology Program Manager,12,190,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3888944107,3888944107,INFORMATION-TECHNOLOGY,Information Technology,Information Technology Support Specialist (Active TS/SCI /wPoly),19,554,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3885389087,3885389087,INFORMATION-TECHNOLOGY,Information Technology,Information Technology Business Partner,18,776,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3903183717,3903183717,INFORMATION-TECHNOLOGY,Information Technology,Information Technology Project Coordinator,16,352,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3902948188,3902948188,INFORMATION-TECHNOLOGY,Information Technology,Information Technology Specialist 2 (NY HELPs) - 5138,10,585,No,Not Data Science,Not enough evidence: advanced data skill score = 1,Mid / Not Specified,No,0.0
JOB_3905818819,3905818819,INFORMATION-TECHNOLOGY,Information Technology,Information Technology Support Specialist,12,75,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3899930726,3899930726,INFORMATION-TECHNOLOGY,Information Technology,Information Technology Project Manager,18,434,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3901959141,3901959141,INFORMATION-TECHNOLOGY,Information Technology,Information Technology Security Administrator,17,340,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3904980941,3904980941,INFORMATION-TECHNOLOGY,Information Technology,Information Technology Technician,14,242,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
